Date,Open,High,Low,Close,Adj Close,Volume
2005-04-21,73.000000,74.099998,72.800003,74.029999,51.050518,16224400
2005-04-22,74.230003,74.699997,73.260002,74.209999,51.174667,10984400
2005-04-25,75.099998,75.720001,74.050003,74.610001,51.450493,10219400
2005-04-26,74.680000,76.980003,74.650002,75.430000,52.015957,12484300
2005-04-27,75.599998,77.180000,75.500000,77.050003,53.133095,11631400
2005-04-28,77.050003,77.110001,75.650002,75.910004,52.346970,8629200
2005-04-29,77.050003,77.080002,75.910004,76.379997,52.671082,8147700
2005-05-02,76.879997,77.290001,76.029999,76.510002,52.760742,7232500
2005-05-03,76.779999,76.959999,75.930000,76.470001,52.733131,6196300
2005-05-04,76.599998,77.199997,76.500000,77.080002,53.153782,5512300
2005-05-05,78.000000,78.110001,75.330002,75.500000,52.064240,12371800
2005-05-06,75.559998,75.919998,74.970001,75.260002,52.036591,7750300
2005-05-09,75.260002,75.459999,74.709999,74.980003,51.842991,5616700
2005-05-10,74.750000,74.760002,73.040001,73.300003,50.681377,7982200
2005-05-11,73.629997,73.690002,72.510002,73.279999,50.667557,6915700
2005-05-12,73.529999,73.800003,72.500000,72.620003,50.211197,6061900
2005-05-13,72.529999,73.860001,72.519997,73.160004,50.584595,7150600
2005-05-16,73.089996,74.489998,73.089996,74.339996,51.400475,5501500
2005-05-17,73.930000,74.430000,73.330002,74.290001,51.365887,5135600
2005-05-18,75.000000,76.820000,74.690002,76.360001,52.797127,10309600
2005-05-19,76.500000,77.639999,76.370003,77.160004,53.350288,7030400
2005-05-20,77.279999,77.279999,76.360001,76.410004,52.831696,6329800
2005-05-23,76.300003,76.949997,76.000000,76.510002,52.900875,4759800
2005-05-24,76.139999,76.510002,75.559998,75.809998,52.416843,5660700
2005-05-25,75.419998,76.029999,75.169998,76.000000,52.548241,5483400
2005-05-26,76.449997,77.410004,76.290001,77.139999,53.336437,5832000
2005-05-27,77.110001,77.239998,76.529999,77.099998,53.308781,3163900
2005-05-31,77.300003,77.410004,75.500000,75.550003,52.237106,6419000
2005-06-01,75.570000,77.500000,75.570000,76.839996,53.129021,7380600
2005-06-02,76.750000,77.389999,76.680000,77.349998,53.481647,4025600
2005-06-03,77.059998,77.099998,75.739998,75.790001,52.403011,6149900
2005-06-06,75.800003,75.900002,74.919998,75.000000,51.856808,5978600
2005-06-07,75.000000,76.089996,75.000000,75.040001,51.884453,5226600
2005-06-08,75.040001,75.400002,74.629997,74.800003,51.718510,4280000
2005-06-09,74.580002,75.470001,74.230003,74.930000,51.808411,4423200
2005-06-10,74.750000,75.050003,74.099998,74.769997,51.697781,4895800
2005-06-13,74.500000,75.930000,74.449997,75.050003,51.891369,5715700
2005-06-14,75.050003,75.430000,74.730003,74.889999,51.780746,4314900
2005-06-15,75.699997,76.500000,75.150002,76.300003,52.755646,7103600
2005-06-16,76.400002,77.250000,76.309998,77.050003,53.274220,7840000
2005-06-17,77.699997,77.730003,76.379997,76.389999,52.817883,8593800
2005-06-20,76.029999,76.980003,75.570000,76.550003,52.928505,3745600
2005-06-21,76.699997,77.000000,76.110001,76.410004,52.831696,5339100
2005-06-22,76.830002,77.489998,76.669998,77.230003,53.398663,5646300
2005-06-23,76.809998,76.970001,75.059998,75.410004,52.140293,7766700
2005-06-24,75.169998,75.400002,74.000000,74.010002,51.172291,10792100
2005-06-27,74.010002,74.769997,73.500000,73.879997,51.082413,6489800
2005-06-28,73.830002,75.300003,73.449997,75.300003,52.064240,8188800
2005-06-29,75.260002,75.680000,74.620003,74.730003,51.670116,5519100
2005-06-30,74.800003,75.489998,74.070000,74.199997,51.303658,6127000
2005-07-01,74.300003,75.330002,74.300003,74.669998,51.628620,4353100
2005-07-05,74.379997,74.970001,74.160004,74.790001,51.711597,5181800
2005-07-06,74.800003,76.150002,74.400002,75.809998,52.416843,8009300
2005-07-07,75.150002,77.529999,75.000000,77.379997,53.502403,10757200
2005-07-08,77.379997,79.519997,77.139999,79.300003,54.829945,13440500
2005-07-11,79.400002,79.519997,78.519997,78.959999,54.594818,7186700
2005-07-12,79.199997,80.489998,79.180000,80.040001,55.341595,10945500
2005-07-13,81.160004,81.750000,81.160004,81.449997,56.316490,11340000
2005-07-14,82.000000,82.669998,82.000000,82.419998,56.987167,8546200
2005-07-15,82.430000,82.750000,81.519997,82.379997,56.959496,7644100
2005-07-18,81.989998,83.940002,81.680000,81.809998,56.565392,8705600
2005-07-19,84.720001,85.110001,83.699997,83.699997,57.872192,14149700
2005-07-20,83.199997,84.959999,82.989998,84.599998,58.494461,9323200
2005-07-21,84.599998,84.949997,83.400002,84.400002,58.356194,8265300
2005-07-22,83.980003,84.629997,83.860001,84.440002,58.383869,4570400
2005-07-25,83.980003,84.519997,83.919998,84.199997,58.217922,4457800
2005-07-26,84.150002,84.349998,83.849998,84.120003,58.162575,4542900
2005-07-27,83.800003,84.129997,82.809998,83.870003,57.989723,4862200
2005-07-28,83.550003,83.970001,83.269997,83.800003,57.941345,6189700
2005-07-29,83.300003,83.949997,83.220001,83.459999,57.706234,4330300
2005-08-01,83.000000,83.849998,82.849998,83.430000,57.685520,3664300
2005-08-02,83.269997,83.860001,83.040001,83.309998,57.602539,5380700
2005-08-03,83.309998,84.199997,83.110001,84.059998,58.121120,4256200
2005-08-04,83.750000,83.889999,82.980003,83.120003,57.471157,5249900
2005-08-05,82.750000,83.739998,82.730003,83.360001,57.637108,3714600
2005-08-08,83.410004,83.889999,83.019997,83.360001,57.775719,4424300
2005-08-09,83.400002,83.949997,82.940002,83.500000,57.872765,3793500
2005-08-10,83.650002,84.010002,81.970001,82.019997,56.846985,5402400
2005-08-11,81.930000,82.750000,81.620003,82.660004,57.290558,4570400
2005-08-12,82.150002,82.580002,82.059998,82.190002,56.964809,4378200
2005-08-15,81.900002,82.940002,81.610001,82.500000,57.179672,3431100
2005-08-16,82.070000,82.430000,81.089996,81.300003,56.347939,4407400
2005-08-17,81.400002,81.940002,80.839996,81.300003,56.347939,4853000
2005-08-18,81.099998,82.000000,80.800003,81.150002,56.243996,3713300
2005-08-19,81.360001,83.300003,81.360001,82.760002,57.359875,6481000
2005-08-22,82.750000,83.349998,81.849998,82.599998,57.248981,5157200
2005-08-23,82.699997,83.139999,81.599998,82.029999,56.853935,4000300
2005-08-24,81.529999,82.400002,81.230003,81.320000,56.361832,4417600
2005-08-25,81.449997,81.449997,80.720001,81.099998,56.209335,3606100
2005-08-26,80.809998,81.019997,80.260002,80.379997,55.710327,5029300
2005-08-29,80.000000,81.750000,79.900002,81.339996,56.375671,4025300
2005-08-30,81.000000,81.000000,79.980003,80.540001,55.821220,5674200
2005-08-31,80.349998,80.790001,79.870003,80.620003,55.876671,5400800
2005-09-01,80.160004,80.320000,79.339996,79.540001,55.128120,6390600
2005-09-02,79.500000,80.010002,79.459999,79.459999,55.072701,3680600
2005-09-06,79.699997,81.190002,79.699997,81.019997,56.153889,6305500
2005-09-07,80.699997,81.129997,80.320000,80.980003,56.126167,4116300
2005-09-08,81.279999,81.519997,80.500000,80.800003,56.001408,4277300
2005-09-09,80.860001,81.489998,80.519997,81.440002,56.445004,3982200
2005-09-12,81.029999,82.110001,81.000000,81.480003,56.472721,3692800
2005-09-13,81.489998,81.489998,80.519997,80.750000,55.966774,5040900
2005-09-14,80.750000,81.400002,80.419998,80.480003,55.779625,3887700
2005-09-15,80.430000,80.650002,79.669998,80.010002,55.453876,4864100
2005-09-16,80.379997,80.500000,79.830002,80.330002,55.675686,7624900
2005-09-19,79.739998,79.980003,79.010002,79.430000,55.051899,5148500
2005-09-20,79.269997,79.650002,78.629997,78.699997,54.545929,7122300
2005-09-21,78.000000,78.459999,77.370003,77.559998,53.755821,7126000
2005-09-22,77.559998,78.500000,77.300003,78.209999,54.206326,6870400
2005-09-23,77.699997,78.110001,77.500000,78.000000,54.060783,5434600
2005-09-26,78.309998,78.410004,76.930000,77.410004,53.651852,5433200
2005-09-27,77.169998,78.599998,77.160004,77.989998,54.053833,5499600
2005-09-28,78.059998,79.730003,78.059998,79.500000,55.100407,7747700
2005-09-29,79.250000,80.550003,78.870003,80.360001,55.696480,5899700
2005-09-30,80.019997,80.500000,79.970001,80.220001,55.599426,5536500
2005-10-03,80.220001,80.599998,79.500000,80.449997,55.758850,5297600
2005-10-04,80.650002,81.470001,79.930000,80.110001,55.523201,6365100
2005-10-05,80.110001,80.680000,79.559998,79.820000,55.322193,4998800
2005-10-06,79.820000,80.269997,78.699997,79.699997,55.239029,8130200
2005-10-07,80.250000,81.120003,80.089996,80.500000,55.793488,6130100
2005-10-10,81.239998,82.099998,81.080002,81.250000,56.313313,7882900
2005-10-11,82.250000,83.519997,81.970001,83.190002,57.657909,9781300
2005-10-12,82.750000,82.930000,81.949997,82.190002,56.964809,7580800
2005-10-13,81.699997,83.199997,81.699997,82.199997,56.971737,5530600
2005-10-14,82.599998,82.709999,81.599998,82.349998,57.075691,5573700
2005-10-17,82.360001,82.989998,81.930000,82.589996,57.242050,7964800
2005-10-18,84.330002,84.599998,83.349998,83.480003,57.858887,12045300
2005-10-19,82.410004,84.199997,82.379997,84.169998,58.337132,7502600
2005-10-20,84.000000,84.190002,82.879997,83.169998,57.644035,5752700
2005-10-21,83.080002,84.000000,82.910004,83.330002,57.754936,6020700
2005-10-24,83.150002,83.610001,82.599998,83.470001,57.851982,5482200
2005-10-25,83.080002,83.949997,82.709999,83.360001,57.775719,5393300
2005-10-26,82.970001,83.870003,82.720001,82.889999,57.449997,4270800
2005-10-27,82.529999,82.930000,82.250000,82.309998,57.047989,3705800
2005-10-28,82.320000,82.430000,80.500000,81.419998,56.431141,6941300
2005-10-31,81.510002,82.300003,81.300003,81.879997,56.749950,7531200
2005-11-01,81.849998,82.150002,81.290001,81.589996,56.548958,5653100
2005-11-02,81.199997,81.889999,80.639999,81.059998,56.181625,6447400
2005-11-03,81.550003,83.029999,81.309998,82.870003,57.436096,7690900
2005-11-04,82.910004,83.300003,82.650002,83.000000,57.526222,3831400
2005-11-07,83.099998,83.849998,83.070000,83.610001,57.948982,4455100
2005-11-08,83.410004,83.900002,83.110001,83.150002,57.768387,3798000
2005-11-09,82.709999,83.330002,82.489998,82.839996,57.552986,3936200
2005-11-10,82.699997,84.300003,82.300003,83.989998,58.351940,4732000
2005-11-11,84.199997,84.839996,84.150002,84.550003,58.741028,4841300
2005-11-14,84.250000,85.000000,84.110001,84.360001,58.608994,3915300
2005-11-15,84.029999,85.900002,84.029999,85.529999,59.421860,6830800
2005-11-16,85.449997,86.580002,85.389999,86.540001,60.123600,6694100
2005-11-17,86.180000,86.980003,85.760002,86.889999,60.366734,5293600
2005-11-18,88.000000,88.000000,87.169998,87.769997,60.978096,7985800
2005-11-21,87.599998,87.870003,87.010002,87.290001,60.644638,4807900
2005-11-22,86.879997,88.080002,86.879997,87.989998,61.130917,5786600
2005-11-23,88.120003,89.389999,87.949997,88.800003,61.693699,5399300
2005-11-25,88.949997,89.320000,88.620003,88.800003,61.693699,2199300
2005-11-28,88.800003,89.430000,88.750000,89.110001,61.909050,5197900
2005-11-29,89.180000,89.940002,89.019997,89.099998,61.902100,5147000
2005-11-30,89.050003,89.639999,88.730003,88.900002,61.763180,6021500
2005-12-01,89.150002,89.739998,89.050003,89.209999,61.978523,4668500
2005-12-02,89.000000,89.150002,88.360001,88.650002,61.589474,4730500
2005-12-05,88.400002,88.650002,87.709999,88.430000,61.436626,4023600
2005-12-06,88.559998,89.839996,88.559998,89.139999,61.929913,4871500
2005-12-07,89.000000,89.919998,88.449997,88.720001,61.638100,5284000
2005-12-08,88.570000,88.910004,86.669998,87.500000,60.790535,5787000
2005-12-09,86.800003,87.099998,86.330002,86.970001,60.422295,6461800
2005-12-12,87.010002,87.349998,85.760002,85.959999,59.720631,6044100
2005-12-13,84.500000,84.900002,83.500000,83.709999,58.157425,12545300
2005-12-14,83.650002,83.949997,82.949997,83.129997,57.754475,7161800
2005-12-15,82.879997,83.629997,82.750000,83.529999,58.032364,6155900
2005-12-16,83.889999,84.000000,83.000000,83.370003,57.921223,7398200
2005-12-19,83.230003,83.599998,82.650002,82.760002,57.497410,4985400
2005-12-20,82.949997,83.099998,82.059998,82.480003,57.302872,5276200
2005-12-21,82.459999,84.000000,82.459999,83.120003,57.747505,6846800
2005-12-22,82.610001,83.230003,82.300003,83.220001,57.817009,6573600
2005-12-23,84.000000,84.199997,83.389999,83.480003,57.997623,3616200
2005-12-27,83.480003,84.500000,82.889999,82.989998,57.657211,4377800
2005-12-28,83.099998,83.570000,82.800003,83.040001,57.691936,3836800
2005-12-29,82.800003,83.059998,82.220001,82.400002,57.247307,3958400
2005-12-30,81.849998,82.489998,81.559998,82.199997,57.108341,5449000
2006-01-03,82.449997,82.550003,80.809998,82.059998,57.011086,11715100
2006-01-04,82.199997,82.500000,81.330002,81.949997,56.934662,9832800
2006-01-05,81.400002,82.900002,81.250000,82.500000,57.316772,7213400
2006-01-06,83.949997,85.029999,83.410004,84.949997,59.018898,8196900
2006-01-09,83.900002,84.250000,83.379997,83.730003,58.171333,6851100
2006-01-10,83.150002,84.120003,83.120003,84.070000,58.407524,5700000
2006-01-11,84.370003,84.809998,83.400002,84.169998,58.477009,5776400
2006-01-12,83.820000,83.959999,83.400002,83.570000,58.060139,4924100
2006-01-13,83.000000,83.449997,82.500000,83.169998,57.782253,6921600
2006-01-17,82.800003,83.160004,82.540001,83.000000,57.664158,8718400
2006-01-18,84.000000,84.699997,83.519997,83.800003,58.219952,10984800
2006-01-19,84.139999,84.389999,83.019997,83.089996,57.726669,6483500
2006-01-20,83.040001,83.050003,81.250000,81.360001,56.524757,8605800
2006-01-23,81.330002,81.919998,80.919998,81.410004,56.559509,6114100
2006-01-24,81.389999,82.150002,80.800003,80.849998,56.170456,6069000
2006-01-25,81.050003,81.620003,80.610001,80.910004,56.212128,6374300
2006-01-26,81.500000,81.650002,80.589996,80.720001,56.080120,7810200
2006-01-27,80.750000,81.769997,80.750000,81.019997,56.288536,6103400
2006-01-30,80.209999,81.809998,80.209999,81.629997,56.712364,5325100
2006-01-31,81.500000,82.000000,81.169998,81.300003,56.483055,6771600
2006-02-01,80.900002,82.239998,80.650002,81.940002,56.927711,5419300
2006-02-02,81.449997,81.589996,80.900002,81.230003,56.434448,6198000
2006-02-03,80.550003,80.769997,79.720001,79.970001,55.559052,9852000
2006-02-06,79.940002,79.949997,78.930000,79.510002,55.239479,9568500
2006-02-07,79.500000,80.190002,79.300003,79.849998,55.475697,5247300
2006-02-08,80.580002,80.900002,80.239998,80.800003,56.276646,5029200
2006-02-09,80.400002,80.800003,79.500000,80.400002,55.998051,7609200
2006-02-10,80.400002,81.459999,80.199997,81.330002,56.645798,5371900
2006-02-13,81.330002,81.910004,80.180000,80.440002,56.025898,5257400
2006-02-14,80.550003,81.449997,80.349998,81.089996,56.478657,6075500
2006-02-15,80.860001,81.500000,80.500000,80.849998,56.311485,5052000
2006-02-16,80.680000,80.910004,80.129997,80.910004,56.353275,5310500
2006-02-17,80.910004,81.029999,80.129997,80.709999,56.213959,5298800
2006-02-21,80.099998,80.750000,79.970001,80.500000,56.067730,5838000
2006-02-22,80.000000,81.650002,79.970001,81.349998,56.659710,5294300
2006-02-23,81.199997,81.339996,80.040001,80.199997,55.858753,4979400
2006-02-24,80.650002,80.650002,79.849998,80.099998,55.789108,3903200
2006-02-27,79.970001,80.889999,79.949997,80.629997,56.158264,3787000
2006-02-28,80.099998,80.550003,79.709999,80.239998,55.886620,5960700
2006-03-01,80.199997,80.809998,79.779999,79.900002,55.649803,5172300
2006-03-02,79.550003,80.209999,79.540001,79.940002,55.677685,4418800
2006-03-03,79.510002,80.830002,79.510002,79.959999,55.691605,4354400
2006-03-06,79.910004,80.639999,79.900002,80.000000,55.719482,4709500
2006-03-07,80.010002,80.790001,79.860001,80.290001,55.921440,4330800
2006-03-08,80.250000,81.599998,80.250000,81.139999,56.513470,5569900
2006-03-09,81.260002,81.980003,80.800003,81.019997,56.429893,4310700
2006-03-10,81.029999,82.250000,81.029999,81.570000,56.812946,4787200
2006-03-13,81.559998,82.400002,81.449997,81.930000,57.063702,4571400
2006-03-14,81.510002,82.989998,81.470001,82.879997,57.725361,4518000
2006-03-15,82.650002,83.760002,82.639999,83.379997,58.073605,5370400
2006-03-16,83.430000,83.720001,82.610001,82.870003,57.718384,4299500
2006-03-17,83.349998,83.410004,82.820000,83.300003,58.017906,6414400
2006-03-20,83.110001,83.750000,82.989998,83.580002,58.212914,3870300
2006-03-21,83.820000,84.989998,83.580002,83.809998,58.373108,7404300
2006-03-22,83.349998,84.680000,83.349998,84.449997,58.818840,4968600
2006-03-23,84.230003,84.269997,82.930000,83.199997,57.948250,5105800
2006-03-24,82.989998,83.720001,82.989998,83.360001,58.059666,4198800
2006-03-27,82.980003,83.260002,82.580002,83.080002,57.864658,3910100
2006-03-28,82.860001,83.389999,82.290001,82.430000,57.411938,4508600
2006-03-29,82.199997,83.550003,82.199997,83.129997,57.899498,4392100
2006-03-30,82.879997,83.699997,82.830002,83.199997,57.948250,4467000
2006-03-31,82.949997,83.599998,82.290001,82.470001,57.439808,5862000
2006-04-03,82.720001,83.589996,82.650002,83.059998,57.850727,4121600
2006-04-04,83.050003,83.779999,82.800003,83.449997,58.122375,3853000
2006-04-05,83.330002,84.449997,83.320000,84.169998,58.623840,5523900
2006-04-06,83.699997,84.320000,83.360001,83.809998,58.373108,4944100
2006-04-07,83.599998,83.800003,82.440002,82.480003,57.446762,5337500
2006-04-10,82.269997,82.739998,82.000000,82.099998,57.182114,3627700
2006-04-11,81.830002,82.059998,80.750000,81.160004,56.527405,5959700
2006-04-12,81.099998,81.370003,80.629997,80.750000,56.241829,3905200
2006-04-13,81.180000,82.599998,81.120003,81.980003,57.098515,4799700
2006-04-17,81.919998,82.919998,81.400002,81.639999,56.861713,4634200
2006-04-18,81.889999,83.529999,81.699997,83.309998,58.024849,7905800
2006-04-19,83.949997,84.000000,81.260002,81.860001,57.014942,10554700
2006-04-20,81.650002,82.849998,81.639999,82.019997,57.126373,6237200
2006-04-21,82.489998,82.500000,81.379997,81.660004,56.875633,6117400
2006-04-24,81.300003,82.410004,81.099998,82.110001,57.189083,6604100
2006-04-25,81.949997,82.900002,81.599998,82.669998,57.579094,6856300
2006-04-26,82.839996,83.480003,82.709999,83.349998,58.052727,6648800
2006-04-27,82.699997,84.400002,82.699997,83.879997,58.421867,8174300
2006-04-28,83.510002,83.620003,81.980003,82.339996,57.349251,8201800
2006-05-01,82.589996,83.309998,82.099998,82.230003,57.272636,6011100
2006-05-02,82.110001,82.739998,82.000000,82.419998,57.404972,4336400
2006-05-03,82.540001,83.290001,82.449997,82.699997,57.599998,5721100
2006-05-04,82.870003,83.089996,82.400002,82.430000,57.411938,3966900
2006-05-05,82.949997,83.339996,82.699997,83.279999,58.003963,4504500
2006-05-08,82.599998,83.220001,82.300003,82.889999,57.941036,3856500
2006-05-09,82.489998,83.290001,82.410004,83.230003,58.178738,4072800
2006-05-10,82.900002,83.330002,82.599998,82.900002,57.948051,3430400
2006-05-11,82.650002,83.089996,82.449997,82.459999,57.640453,5274500
2006-05-12,82.470001,83.690002,82.300003,82.389999,57.591530,5685700
2006-05-15,81.800003,83.150002,81.800003,82.889999,57.941036,5776400
2006-05-16,83.000000,83.250000,82.070000,82.160004,57.430779,4454800
2006-05-17,81.750000,82.209999,81.019997,81.269997,56.808651,5936000
2006-05-18,80.500000,81.349998,80.029999,80.660004,56.382252,5443600
2006-05-19,80.860001,81.000000,79.510002,80.279999,56.116627,7019100
2006-05-22,79.830002,80.339996,79.400002,80.019997,55.934895,6250900
2006-05-23,80.250000,81.300003,79.639999,79.830002,55.802067,5006400
2006-05-24,79.349998,80.040001,79.059998,79.779999,55.767117,7389600
2006-05-25,79.889999,80.180000,79.650002,80.139999,56.018768,3995000
2006-05-26,80.160004,80.860001,79.699997,80.750000,56.445160,3580800
2006-05-30,80.349998,80.959999,80.150002,80.160004,56.032761,5049100
2006-05-31,80.150002,80.830002,79.610001,79.900002,55.850998,6384900
2006-06-01,79.889999,80.870003,79.809998,80.690002,56.403248,4866500
2006-06-02,80.500000,80.559998,79.150002,79.519997,55.585396,7232300
2006-06-05,79.099998,80.040001,79.010002,79.059998,55.263832,5555800
2006-06-06,79.059998,79.900002,78.500000,79.760002,55.753147,7250600
2006-06-07,79.779999,80.739998,79.120003,79.150002,55.326763,7924800
2006-06-08,78.550003,79.580002,76.750000,77.029999,53.844841,13474400
2006-06-09,77.239998,78.099998,77.050003,77.629997,54.264248,6135400
2006-06-12,77.629997,78.089996,77.010002,77.019997,53.837872,4924900
2006-06-13,77.139999,77.930000,76.820000,76.930000,53.774940,7374100
2006-06-14,76.930000,77.849998,76.930000,77.709999,54.320168,6038600
2006-06-15,77.849998,78.779999,76.949997,78.559998,54.914330,6679400
2006-06-16,78.440002,78.529999,77.570000,77.949997,54.487926,8133500
2006-06-19,77.900002,78.300003,77.339996,77.669998,54.292210,5302100
2006-06-20,77.839996,78.300003,77.250000,77.989998,54.515900,6124500
2006-06-21,77.989998,78.559998,77.980003,78.300003,54.732586,5559100
2006-06-22,78.160004,78.370003,77.000000,77.190002,53.956703,5563700
2006-06-23,77.150002,77.839996,76.940002,77.099998,53.893784,4520600
2006-06-26,77.040001,77.519997,76.800003,77.150002,53.928730,3448000
2006-06-27,77.320000,77.599998,76.320000,76.629997,53.565228,5596800
2006-06-28,76.529999,76.599998,76.059998,76.559998,53.516296,4392100
2006-06-29,76.889999,77.800003,76.559998,77.589996,54.236286,5448900
2006-06-30,77.699997,77.930000,76.790001,76.820000,53.698048,7911700
2006-07-03,77.540001,78.269997,77.269997,78.019997,54.536865,3177300
2006-07-05,78.000000,78.389999,77.519997,77.769997,54.362122,4047800
2006-07-06,77.589996,78.529999,77.570000,78.089996,54.585812,4333100
2006-07-07,78.089996,78.089996,76.120003,76.419998,53.418453,6641600
2006-07-10,76.180000,76.830002,75.870003,76.669998,53.593193,7154700
2006-07-11,76.250000,76.650002,75.440002,76.470001,53.453381,6086500
2006-07-12,76.070000,76.300003,74.820000,75.480003,52.761383,8372100
2006-07-13,75.010002,75.279999,73.830002,74.239998,51.894592,8754700
2006-07-14,74.239998,74.300003,73.370003,73.570000,51.426254,6957800
2006-07-17,73.349998,73.940002,73.199997,73.699997,51.517143,6822700
